,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
9073,0,41,14,3,33,2,16,2,46,35,9,0,30,0,39,0,24,12,0,39,39,0,39,29,0,39,25
9074,0,41,22,42,33,17,4,17,26,47,5,0,27,0,36,0,24,12,1,36,39,1,39,47,0,39,38
9075,0,41,14,32,33,18,16,18,26,32,9,0,32,0,39,0,24,10,0,39,39,1,39,29,0,39,25
9076,0,41,22,42,6,2,16,2,46,32,23,1,32,0,39,0,5,12,1,36,39,1,39,8,1,39,25
9077,1,20,14,3,33,2,16,2,46,35,23,0,30,0,39,0,24,13,0,39,39,1,39,29,0,39,25
9078,0,41,22,3,33,17,4,17,26,47,9,0,27,0,39,0,24,12,0,39,39,0,39,29,0,39,38
9079,0,20,14,32,6,2,31,2,46,35,23,1,30,0,39,0,5,10,1,39,39,1,39,35,1,39,25
9080,0,20,22,3,33,17,4,17,26,47,5,0,27,0,39,0,24,12,0,36,39,1,43,47,0,39,38
9081,0,41,14,3,6,2,4,2,26,47,24,0,32,0,39,0,36,10,0,39,39,1,39,29,1,39,25
9082,0,41,28,32,6,18,4,18,37,32,5,1,32,0,39,0,5,7,1,39,39,1,39,47,1,39,25
9083,0,15,22,42,6,2,16,18,26,32,23,0,32,1,39,0,36,13,1,39,39,1,39,35,1,39,25
9084,0,15,28,32,6,2,16,2,19,32,5,1,32,0,39,0,23,10,1,36,39,1,39,8,1,39,25
9085,1,20,14,3,6,34,4,34,46,47,9,0,27,0,43,0,5,12,0,43,39,0,36,29,1,43,38
9086,1,20,14,45,6,18,31,34,46,47,5,0,27,0,39,0,5,12,0,36,36,1,39,35,1,36,38
9087,0,15,22,42,6,2,4,2,26,32,5,0,32,1,39,0,36,12,0,39,39,0,39,8,1,39,25
9088,0,41,22,32,33,17,4,18,26,47,5,0,27,0,36,0,24,13,0,36,39,1,39,47,0,39,38
9089,0,41,14,32,6,2,4,2,46,32,23,0,32,0,39,0,5,7,1,39,39,1,39,29,1,39,11
9090,0,41,22,32,33,2,31,2,46,32,23,0,32,0,39,0,24,12,0,39,39,0,39,35,0,39,25
9091,0,41,14,42,6,2,16,2,46,35,9,0,32,0,39,0,5,7,1,36,39,1,39,8,1,39,25
9092,0,41,14,32,33,2,4,2,37,32,23,0,32,0,39,0,36,10,0,39,39,1,39,47,0,39,25
9093,0,41,14,32,6,2,16,2,46,32,5,0,32,0,39,0,5,10,0,36,39,1,39,8,1,39,25
9094,1,20,14,3,33,2,31,18,46,47,24,0,27,0,39,0,5,10,0,39,39,1,39,8,0,39,38
9095,1,20,14,32,6,18,16,17,46,47,23,1,27,0,39,0,5,10,0,39,39,0,39,8,1,39,38
9096,0,41,22,32,33,2,4,2,26,35,24,0,30,0,39,0,36,12,0,39,39,1,39,47,0,39,25
9097,0,41,22,32,6,2,16,2,26,32,9,0,32,0,39,0,36,12,0,39,39,0,39,35,1,39,25
9098,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
9099,0,15,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,36,39,1,39,47,0,39,25
9100,0,15,14,42,6,2,16,2,46,32,9,1,32,1,39,0,5,7,1,39,39,1,39,8,1,39,25
9101,0,15,22,3,33,18,4,18,26,47,5,0,27,0,39,0,24,12,0,39,39,0,39,8,1,39,38
9102,0,41,28,3,6,18,16,18,19,47,23,1,32,0,39,0,23,12,1,39,39,1,39,8,1,39,25
9103,0,41,28,32,6,2,4,2,37,32,23,1,32,0,39,0,5,7,1,39,39,1,39,29,1,39,25
9104,0,41,22,32,33,2,31,2,46,35,9,0,30,0,39,0,24,13,0,39,39,0,39,8,0,39,25
9105,0,41,14,45,33,34,31,34,46,47,5,0,27,0,36,0,24,7,0,36,36,1,39,35,0,39,38
9106,0,41,22,32,33,17,4,17,26,47,5,0,27,0,39,0,24,13,0,39,39,1,39,29,0,43,38
9107,0,41,14,3,6,2,16,2,46,35,23,0,32,0,39,0,5,10,0,39,39,1,39,8,1,39,11
9108,0,41,14,3,33,34,4,34,26,47,23,0,27,0,36,0,24,10,0,43,43,1,40,29,0,39,38
9109,0,20,22,3,33,2,4,2,37,32,5,0,32,0,39,0,5,12,0,39,39,0,39,29,0,39,25
9110,0,41,28,3,6,2,31,2,46,35,23,0,32,0,39,0,5,12,0,39,39,1,39,35,1,39,25
9111,0,41,22,3,6,2,31,2,46,35,5,0,32,0,39,0,5,12,0,39,39,0,39,35,1,39,25
9112,0,15,28,42,6,2,16,2,46,32,9,0,32,1,39,0,5,7,1,39,39,1,39,35,1,39,25
9113,0,41,14,32,33,2,16,2,26,32,5,0,32,0,39,0,36,10,1,39,39,1,39,8,0,39,25
9114,0,41,22,3,33,2,4,2,26,35,5,0,32,0,39,0,36,12,0,39,39,0,39,47,0,39,25
9115,0,41,28,3,6,34,4,34,46,47,9,1,32,0,36,0,36,13,0,43,36,1,39,8,1,39,25
9116,0,41,28,32,33,2,31,2,19,32,9,0,32,0,39,0,5,10,1,36,39,1,39,8,0,39,25
9117,0,41,14,32,33,2,4,2,26,32,5,0,32,0,39,0,36,10,0,39,39,0,39,47,0,39,25
9118,0,20,14,32,6,17,4,17,46,47,23,1,27,0,43,0,5,10,0,43,36,0,39,29,1,39,38
9119,0,41,22,32,33,2,31,2,46,32,9,0,32,0,39,0,24,12,0,39,39,1,39,35,1,39,25
9120,0,15,14,42,33,2,16,2,26,35,5,0,30,1,39,0,24,7,1,39,39,1,39,35,1,39,25
9121,0,41,22,3,33,2,4,2,37,35,23,0,30,0,39,0,24,12,0,39,39,0,39,47,0,39,25
9122,0,41,14,3,33,2,16,18,46,47,24,0,32,0,39,0,5,10,0,39,39,1,39,29,0,39,11
9123,0,15,22,32,33,2,4,2,26,35,5,0,30,0,39,0,24,12,0,39,39,1,39,47,0,39,25
9124,0,41,14,32,6,18,16,18,46,47,9,1,27,0,39,0,5,7,0,39,39,1,39,35,1,39,38
9125,0,41,14,42,33,2,31,2,46,32,23,0,32,0,39,0,36,7,1,36,39,1,39,8,0,39,25
9126,0,41,22,3,33,2,16,2,26,47,24,0,32,0,39,0,36,12,0,39,39,0,39,8,0,39,11
9127,0,15,28,42,33,2,16,2,19,32,23,1,32,0,39,0,23,7,1,39,39,1,39,35,1,39,25
9128,0,41,14,32,33,34,16,34,46,47,23,0,27,0,36,0,36,10,1,43,43,1,39,29,0,39,38
9129,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,36,7,0,39,39,0,39,47,0,39,25
9130,0,41,22,42,33,2,4,2,26,47,5,0,27,0,39,0,24,12,1,39,39,1,39,47,0,39,11
9131,0,41,22,32,33,18,4,18,26,47,5,0,27,0,39,0,36,12,0,39,39,1,39,29,0,39,38
9132,1,20,28,45,33,2,31,2,46,47,5,0,27,0,39,0,24,12,0,36,39,0,39,8,0,39,38
9133,0,41,28,32,6,2,4,2,37,32,23,1,32,0,39,0,5,10,1,39,39,1,39,29,1,39,25
9134,0,41,14,32,33,18,4,18,26,47,23,0,27,0,39,0,24,10,0,39,39,0,39,47,0,39,38
9135,0,41,14,32,6,2,4,2,26,47,9,0,27,0,39,0,36,7,0,39,39,1,39,29,1,39,38
9136,0,41,14,32,33,34,31,34,46,47,5,0,27,0,36,0,24,10,0,43,36,1,39,35,0,36,38
9137,0,41,22,45,33,34,4,34,26,47,5,0,32,0,36,0,36,12,0,36,39,1,39,29,0,39,38
9138,0,15,28,32,6,2,4,2,37,47,24,1,27,0,39,0,5,10,1,39,39,1,39,47,1,39,38
9139,0,20,14,32,33,2,16,2,46,47,5,0,27,0,39,0,24,10,0,39,39,1,39,47,0,39,11
9140,0,15,14,42,33,2,31,2,46,32,5,0,32,1,39,0,5,7,1,39,39,1,39,8,0,39,25
9141,0,15,22,42,33,2,4,2,37,32,5,0,32,1,39,0,5,13,1,39,39,0,39,47,0,39,25
9142,0,20,28,3,6,2,31,18,46,32,23,0,32,0,39,0,36,10,0,39,39,1,39,35,1,39,25
9143,0,15,22,32,6,2,4,2,26,32,5,0,32,0,39,0,36,12,0,39,39,1,39,47,1,39,25
9144,0,15,28,42,6,2,16,2,26,47,5,0,27,1,39,0,36,7,1,39,39,1,39,29,1,39,11
9145,0,41,14,32,6,2,4,2,26,32,5,0,32,0,39,0,36,10,1,39,39,1,39,47,1,39,25
9146,1,20,28,3,6,2,4,2,37,32,5,1,32,0,39,0,36,12,0,39,39,1,39,47,1,39,25
9147,0,41,14,32,33,2,4,2,26,32,23,0,32,0,39,0,24,10,1,39,39,1,39,47,0,39,25
9148,0,41,14,3,33,17,4,17,26,47,5,0,32,0,36,0,36,13,0,36,39,0,43,47,0,39,11
9149,0,41,14,42,33,2,4,2,26,32,23,0,32,0,39,0,24,7,1,39,39,1,39,47,0,39,25
9150,0,20,14,32,33,34,16,34,46,47,5,0,27,0,36,0,24,10,0,36,36,0,39,29,0,39,38
9151,0,41,14,42,33,2,31,34,46,47,5,0,27,0,39,0,36,7,1,36,36,1,39,35,1,39,11
9152,0,15,28,32,6,2,31,2,19,47,5,1,27,0,39,0,23,10,1,36,39,1,39,35,1,39,38
9153,0,41,14,32,33,18,31,17,46,47,5,0,27,0,39,0,36,7,0,36,36,1,39,35,0,39,38
9154,0,41,22,3,33,2,4,2,26,35,23,0,30,0,39,0,24,12,0,39,39,0,39,29,0,39,38
9155,0,15,28,42,6,2,4,2,37,35,9,1,30,1,39,0,5,7,1,36,39,1,39,47,1,39,25
9156,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,36,39,0,39,47,0,39,25
9157,0,15,22,32,33,2,4,2,26,32,9,0,32,0,39,0,24,13,0,39,39,0,39,47,0,39,25
9158,0,20,22,3,33,2,16,2,46,32,23,0,32,0,39,0,24,12,0,39,39,0,39,8,0,39,25
9159,0,41,22,42,33,2,16,2,46,35,23,0,30,0,39,0,5,10,1,36,39,0,39,29,0,39,25
9160,0,41,14,32,33,2,4,2,26,32,5,0,32,0,39,0,36,7,0,36,39,1,39,47,0,39,25
9161,0,15,22,32,33,2,4,2,37,32,23,0,32,0,39,0,24,12,0,36,39,0,39,47,0,39,25
9162,0,20,14,32,33,2,4,2,46,32,5,0,32,0,39,0,36,10,0,39,39,1,39,47,0,39,25
9163,0,15,28,32,6,2,31,2,19,35,23,1,30,1,39,0,23,10,1,39,39,1,39,35,1,39,25
9164,0,41,22,3,33,2,4,2,26,35,23,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,11
9165,0,41,22,3,6,2,4,2,46,47,5,1,27,0,39,0,36,12,0,39,39,0,39,47,1,39,38
9166,0,41,14,42,33,2,31,2,46,32,9,0,32,0,39,0,24,7,1,39,39,1,39,35,1,39,25
9167,0,41,22,3,33,18,4,18,26,47,23,0,32,0,36,0,24,12,0,36,39,0,39,47,0,39,38
9168,0,41,22,32,33,34,4,34,26,47,23,0,27,0,36,0,24,12,0,43,43,0,43,29,0,39,38
9169,0,15,28,42,6,2,4,2,46,32,24,0,32,1,39,0,5,7,1,39,39,1,39,29,1,39,25
9170,0,41,14,45,33,2,31,2,46,47,5,0,32,0,39,0,36,12,0,36,39,1,39,35,1,39,25
9171,0,15,22,42,33,2,16,2,46,32,23,0,32,1,39,0,36,13,1,39,39,0,39,35,1,39,25
9172,0,41,14,32,33,2,4,2,26,32,23,0,32,0,39,0,24,10,0,39,39,1,39,29,0,39,25
9173,0,41,22,32,6,18,16,18,26,32,23,0,32,0,39,0,36,12,0,39,39,1,39,8,1,39,25
9174,0,41,28,3,6,2,4,2,46,35,23,0,32,0,39,0,36,7,1,39,39,1,39,47,1,39,25
9175,0,41,14,3,6,2,4,2,37,32,9,1,32,0,39,0,5,13,0,36,39,1,39,47,1,39,11
9176,0,41,22,3,33,2,4,2,26,35,5,0,30,0,39,0,24,12,0,39,39,1,39,47,0,39,25
9177,0,41,14,32,6,2,31,2,46,32,23,0,32,0,39,0,36,10,0,39,39,1,39,35,1,39,25
9178,0,41,14,3,33,34,31,34,46,47,23,0,27,0,43,0,5,12,0,40,43,1,39,8,0,36,38
9179,0,41,14,32,6,2,31,18,46,47,5,1,27,0,39,0,5,7,0,36,39,1,39,35,1,39,38
9180,0,15,28,32,6,2,4,2,37,35,9,1,30,0,39,0,36,7,1,39,39,1,39,8,1,39,25
9181,0,20,14,32,6,2,4,2,26,47,9,0,27,0,39,0,36,10,0,39,39,1,39,8,1,39,38
9182,0,41,14,32,33,2,4,2,26,32,23,0,32,0,39,0,24,10,0,39,39,0,39,47,0,39,25
9183,0,41,22,32,33,2,4,2,37,32,5,0,32,0,39,0,36,12,0,39,39,1,39,29,0,39,25
9184,0,41,28,32,6,2,16,2,46,32,23,1,32,0,39,0,5,7,1,36,39,1,39,35,1,39,25
9185,0,41,22,42,6,2,4,2,26,32,23,0,32,0,39,0,36,12,1,36,39,0,39,29,1,39,25
9186,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,0,39,39,1,39,8,0,39,25
9187,0,41,22,32,33,2,31,2,46,35,23,0,30,0,39,0,36,10,0,36,39,1,39,8,0,39,25
9188,0,41,14,42,33,18,4,18,37,32,23,0,32,0,39,0,36,7,1,36,39,1,39,47,0,39,25
9189,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,12,1,39,39,1,39,47,0,39,25
9190,0,20,14,32,33,2,31,2,46,32,9,0,32,0,39,0,24,10,0,36,39,1,39,35,0,39,25
9191,0,41,22,32,33,17,4,17,26,47,5,0,27,0,36,0,36,12,0,43,36,0,39,47,0,39,11
9192,1,20,14,45,33,34,16,34,46,47,23,0,27,0,36,0,36,12,0,43,36,1,39,8,1,36,38
9193,0,15,14,32,33,2,31,18,46,47,5,0,27,0,39,0,36,10,0,36,39,1,39,35,1,39,11
9194,0,15,22,42,33,2,4,2,26,32,5,0,32,1,39,0,24,12,1,39,39,1,39,47,0,39,25
9195,0,20,22,3,33,2,4,2,26,35,5,0,32,0,39,0,24,12,0,39,39,0,39,29,0,39,25
9196,1,20,22,3,33,2,4,2,26,47,23,0,27,0,39,0,24,13,0,39,39,0,39,47,0,39,38
9197,1,20,22,3,33,2,4,2,26,32,23,0,32,0,39,0,24,10,0,39,39,0,39,29,0,39,25
9198,0,20,22,3,33,2,4,2,37,47,24,0,32,0,39,0,5,12,0,39,39,1,39,47,0,39,11
9199,0,15,22,32,33,34,16,34,26,47,9,0,27,1,36,0,24,12,0,43,43,1,36,29,0,39,38
9200,0,20,14,32,6,2,16,2,26,32,23,0,32,0,39,0,36,10,0,39,39,1,39,35,1,39,25
9201,0,15,14,32,33,2,31,2,46,32,9,0,32,0,39,0,24,10,1,39,39,1,39,35,1,39,25
9202,0,41,14,45,33,2,4,2,37,35,23,0,30,0,39,0,5,12,0,36,39,0,39,47,0,39,38
9203,0,41,22,42,33,2,4,2,26,35,23,0,32,0,39,0,24,12,1,39,39,0,39,47,0,39,25
9204,0,41,28,32,6,2,31,2,19,32,5,1,32,0,39,0,23,7,1,36,39,1,39,35,1,39,25
9205,0,20,22,32,33,2,4,2,26,32,5,0,32,0,39,0,36,12,0,36,39,0,39,47,0,39,25
9206,0,41,22,3,33,34,4,34,26,47,23,0,27,0,36,0,24,12,0,43,36,1,40,47,0,39,38
9207,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,36,39,0,39,47,0,39,25
9208,0,41,14,3,33,18,31,17,46,47,9,0,27,0,39,0,24,12,0,39,39,0,39,8,0,39,38
9209,1,20,14,3,33,18,16,18,46,47,5,0,27,0,39,0,24,10,0,39,39,1,39,29,0,39,38
9210,0,20,22,3,33,34,4,34,37,47,5,0,32,0,36,0,36,13,0,43,36,0,43,29,0,39,25
9211,0,41,28,3,6,2,4,2,37,35,24,1,32,0,39,0,5,10,0,39,39,1,39,29,1,39,11
9212,0,41,22,42,33,2,16,2,26,35,23,0,32,0,39,0,24,12,1,36,39,1,39,29,0,39,25
9213,0,41,22,42,33,2,4,2,26,32,23,0,32,0,39,0,24,13,1,39,39,1,39,29,0,39,25
9214,0,20,22,45,6,34,4,34,26,47,5,0,27,0,36,0,36,12,0,36,39,0,39,29,1,39,38
9215,0,41,14,42,6,2,16,2,26,35,23,0,32,0,39,0,24,7,1,39,39,1,39,8,1,39,25
9216,0,15,22,32,33,2,31,2,46,35,23,0,30,1,39,0,24,10,0,39,39,1,39,8,0,39,25
9217,0,15,28,42,6,2,16,2,19,32,5,1,32,1,39,0,23,7,1,39,39,1,39,8,1,39,25
9218,0,41,22,3,33,34,16,17,26,47,5,0,32,0,36,0,24,12,0,36,39,1,39,29,0,39,25
9219,0,20,28,3,33,2,16,2,46,35,23,0,32,0,39,0,36,12,0,36,39,1,39,8,0,39,25
9220,0,20,14,32,33,2,31,18,46,47,5,0,27,0,39,0,24,7,0,36,39,1,39,8,0,39,11
9221,0,15,22,32,33,17,4,17,26,47,5,0,27,0,36,0,36,12,0,36,39,0,39,29,0,36,38
9222,0,41,14,32,33,34,31,17,46,47,24,0,27,0,43,0,5,7,1,43,36,1,39,8,0,39,38
9223,0,15,14,42,33,2,4,2,26,35,5,0,30,1,39,0,24,7,1,36,39,0,39,29,0,39,25
9224,0,15,22,3,33,18,16,18,46,47,23,0,27,0,39,0,24,12,0,36,39,1,39,29,0,39,38
9225,0,41,22,42,33,2,4,2,26,47,5,0,27,0,39,0,24,12,1,39,39,0,39,47,0,39,38
9226,0,20,22,3,33,18,16,18,46,32,23,0,32,0,39,0,24,13,0,39,39,1,39,8,0,39,38
9227,0,41,22,3,6,2,16,2,26,47,5,0,32,0,39,0,36,12,0,36,39,1,39,35,1,39,38
9228,0,41,22,42,33,2,4,2,26,35,9,0,32,0,39,0,24,12,1,39,39,0,39,47,0,39,25
9229,0,20,22,3,33,17,16,17,26,47,9,0,32,0,36,0,24,12,0,40,43,1,39,29,0,39,38
9230,0,41,14,32,33,2,31,2,46,35,23,0,30,0,39,0,24,7,0,39,39,1,39,8,0,39,25
9231,0,15,28,42,6,2,31,18,19,47,24,1,27,1,39,0,23,7,1,36,39,1,39,35,1,39,25
9232,0,15,22,3,33,34,4,17,26,47,5,0,27,0,36,0,24,12,0,36,36,1,39,47,0,39,38
9233,0,20,14,32,6,2,16,2,26,32,23,0,32,0,39,0,36,10,0,36,39,1,39,8,1,39,25
9234,0,41,14,32,33,2,16,2,46,35,9,0,30,0,39,0,24,7,1,36,39,1,39,47,0,39,25
9235,0,15,28,32,6,2,4,2,37,47,23,1,27,0,39,0,5,10,1,39,39,1,39,47,1,39,38
9236,0,20,22,3,33,17,4,17,26,47,24,0,27,0,43,0,5,12,0,43,39,1,39,47,0,39,38
9237,0,41,22,32,33,2,31,2,46,32,5,0,32,0,39,0,5,12,1,36,39,0,39,8,0,39,25
9238,0,15,22,32,6,2,16,2,26,32,24,0,32,1,39,0,36,12,0,36,39,0,39,8,1,39,25
9239,1,20,28,32,6,2,4,2,19,32,23,1,32,0,39,0,23,13,1,36,39,1,39,29,1,39,25
9240,0,41,14,32,6,2,31,2,46,32,5,1,32,0,39,0,5,13,1,39,39,1,39,35,1,39,25
9241,0,15,14,32,33,2,16,2,46,35,23,0,30,1,39,0,24,10,0,39,39,1,39,8,0,39,25
9242,0,41,14,32,6,2,4,2,26,32,5,0,32,0,39,0,36,10,0,36,39,1,39,47,1,39,25
9243,0,41,14,32,6,2,4,2,37,32,5,1,32,0,39,0,5,7,0,39,39,1,39,47,1,39,25
9244,0,15,22,42,33,18,4,18,26,47,5,0,27,1,39,0,36,12,1,36,39,1,39,47,0,39,38
9245,0,41,14,3,6,18,16,18,46,47,23,1,32,0,39,0,5,10,0,39,39,1,39,35,1,39,25
9246,1,20,28,42,6,17,16,17,19,47,23,1,27,0,43,0,23,7,1,43,39,1,39,35,1,39,38
9247,0,15,22,42,6,2,4,2,26,32,5,0,32,1,39,0,24,12,1,36,39,0,39,8,1,39,25
9248,0,41,22,32,33,34,4,34,26,47,23,0,27,0,36,0,24,13,0,43,43,0,43,29,0,39,38
9249,0,15,28,42,6,2,4,2,37,32,9,1,32,0,39,0,5,7,1,39,39,0,39,47,1,39,25
9250,0,20,22,3,33,17,4,17,26,47,5,0,27,0,36,0,24,12,0,36,39,0,43,47,0,39,38
9251,0,41,22,32,33,34,16,34,26,47,5,0,27,0,36,0,24,12,0,43,43,1,39,8,1,39,11
9252,0,41,22,32,33,34,4,34,37,47,9,1,27,0,36,0,24,12,0,36,36,1,39,29,0,39,11
9253,0,41,22,32,33,2,4,2,26,35,9,0,30,0,39,0,24,12,1,39,39,1,39,47,0,39,25
9254,0,20,22,3,33,2,4,2,26,32,5,0,32,0,39,0,36,13,0,39,39,0,39,47,0,39,25
9255,0,41,28,3,33,17,4,17,19,47,9,1,32,0,36,0,36,10,1,36,39,1,39,47,0,39,11
9256,0,41,28,42,6,2,16,2,46,32,5,0,32,0,39,0,5,7,1,39,39,1,39,29,1,39,25
9257,0,41,14,32,6,2,16,2,46,32,5,0,32,0,39,0,36,7,1,36,39,1,39,29,1,39,25
9258,0,41,22,42,33,2,4,2,26,35,23,0,32,0,39,0,24,12,1,39,39,1,39,47,0,39,25
9259,0,41,14,42,6,2,31,2,46,47,23,1,27,0,39,0,5,10,1,39,39,1,39,35,1,39,11
9260,0,20,21,3,6,2,31,2,46,32,23,1,32,0,39,0,5,7,1,39,39,1,39,35,1,39,25
9261,0,41,22,45,33,2,4,2,26,32,23,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,25
9262,0,20,22,3,33,2,4,2,37,47,24,0,27,0,39,0,36,12,0,36,39,1,39,47,0,39,38
9263,0,41,28,42,6,2,4,2,37,47,5,1,27,0,39,0,5,7,1,39,39,1,39,47,1,39,11
9264,0,41,14,42,33,2,4,2,37,35,23,0,30,0,39,0,24,7,1,39,39,1,39,47,0,39,25
9265,0,41,14,32,33,2,16,2,46,32,23,0,32,0,39,0,24,10,1,39,39,1,39,8,0,39,25
9266,0,20,22,3,33,18,31,17,46,47,5,0,27,0,39,0,5,12,0,36,36,1,39,35,0,36,38
9267,0,41,14,3,33,2,31,2,46,47,9,0,27,0,39,0,24,13,0,39,39,1,39,8,0,39,38
9268,0,41,22,32,6,17,16,17,46,47,9,0,27,0,43,0,5,12,0,43,39,0,39,8,1,39,38
9269,0,20,14,32,33,2,4,2,26,47,24,0,27,0,39,0,36,7,1,39,39,1,39,47,0,39,38
9270,0,41,14,32,33,2,31,2,46,32,5,0,32,0,39,0,24,7,0,39,39,1,39,8,0,39,25
9271,0,15,22,42,6,2,4,2,37,35,9,1,30,1,39,0,23,12,1,39,39,1,39,47,1,39,25
9272,0,15,28,42,6,2,4,2,37,47,5,1,27,1,39,0,5,7,1,39,39,1,39,47,1,39,38
9273,0,41,22,32,6,2,4,2,46,32,24,0,32,0,39,0,5,12,0,39,39,0,39,47,1,39,25
9274,0,41,22,32,33,2,4,2,37,32,5,0,32,0,39,0,36,12,0,39,39,0,39,8,1,39,25
9275,0,41,22,32,33,2,4,2,26,32,9,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,11
9276,0,41,22,32,6,2,16,2,26,32,5,0,32,0,39,0,36,12,0,36,39,0,39,8,1,39,25
9277,0,20,14,3,33,2,16,2,46,32,24,0,32,0,39,0,5,10,0,36,39,1,39,8,0,39,25
9278,0,41,14,32,33,18,16,18,26,47,23,0,27,0,39,0,24,10,0,36,39,0,39,47,0,39,11
9279,0,15,22,45,33,34,4,34,37,47,23,0,27,0,36,0,24,12,0,43,36,0,36,47,0,36,38
9280,0,15,22,42,33,2,4,2,37,32,5,0,32,1,39,0,5,13,1,39,39,1,39,47,0,39,25
9281,0,15,22,42,33,18,4,18,26,32,5,0,32,1,39,0,36,12,0,39,39,0,39,29,0,39,25
9282,0,15,22,42,33,2,16,2,26,32,5,0,32,1,39,0,24,12,1,36,39,1,39,8,0,39,25
9283,0,15,22,42,33,2,31,2,46,32,23,0,32,0,39,0,24,12,1,36,39,0,39,8,0,39,25
9284,0,41,22,32,33,2,4,2,26,32,23,0,32,0,39,0,24,10,1,39,39,0,39,47,0,39,11
9285,0,15,28,3,6,2,16,18,46,47,5,1,27,0,39,0,5,7,1,36,39,1,39,35,1,39,38
9286,0,15,22,3,33,2,4,2,26,35,5,0,32,0,39,0,24,12,0,39,39,0,39,47,0,39,25
9287,0,20,22,3,33,17,4,17,37,47,24,0,27,0,43,0,5,12,0,43,43,0,39,47,0,39,38
9288,0,20,22,3,33,2,31,2,46,47,5,0,32,0,39,0,24,12,0,39,39,1,39,8,0,39,25
9289,0,41,14,42,33,2,16,2,46,35,23,0,32,0,39,0,36,7,1,36,39,1,39,8,1,39,25
9290,0,41,22,32,33,2,4,2,37,32,23,0,32,0,39,0,5,12,0,36,39,1,39,47,1,39,25
9291,0,41,22,3,33,2,4,2,26,32,9,0,32,0,39,0,24,12,0,36,39,0,39,47,0,39,11
9292,0,41,14,32,33,2,4,2,37,32,24,1,32,0,39,0,5,10,0,36,39,1,39,47,1,39,25
9293,0,15,22,32,33,2,4,2,26,35,23,0,30,0,39,0,24,12,0,39,39,1,39,47,0,39,11
9294,1,20,14,32,33,2,31,2,46,32,23,0,32,0,39,0,5,10,1,36,39,1,39,35,1,39,25
9295,0,20,14,3,33,2,16,2,46,35,5,0,32,0,39,0,36,13,0,39,39,1,39,8,0,39,25
9296,0,41,14,45,33,2,16,18,46,32,23,0,30,0,39,0,36,12,0,39,39,1,39,29,0,39,11
9297,0,20,22,32,6,17,4,17,26,32,5,0,32,0,36,0,36,13,0,36,39,1,43,47,1,39,25
9298,0,41,22,3,33,2,4,2,26,47,5,0,27,0,39,0,24,12,0,39,39,1,39,29,0,39,38
9299,0,41,28,32,6,2,4,2,37,32,5,1,32,0,39,0,23,7,1,39,39,1,39,47,1,39,25
9300,0,41,28,3,33,2,31,2,19,47,23,1,32,0,39,0,5,13,0,36,39,1,39,8,0,39,25
9301,0,15,28,42,6,2,4,2,37,35,5,1,30,1,39,0,5,7,1,36,39,1,39,29,1,39,25
9302,0,15,22,42,33,2,4,2,26,35,24,0,30,1,39,0,24,12,1,39,39,1,39,47,0,39,25
9303,0,20,14,32,6,2,31,17,46,47,5,0,27,0,39,0,5,7,1,39,39,1,39,35,1,43,38
9304,0,41,22,42,33,2,4,2,26,32,9,0,32,0,39,0,24,12,0,39,39,1,39,47,0,39,25
9305,0,41,14,32,33,34,16,34,46,47,23,0,27,0,36,0,24,10,0,36,36,0,39,29,0,36,38
9306,0,20,14,32,33,18,16,18,46,32,23,0,32,0,39,0,24,10,0,39,39,0,39,8,0,39,25
9307,0,41,22,32,33,2,4,2,26,32,5,0,32,0,39,0,24,12,0,36,39,1,39,47,0,39,25
9308,0,41,14,32,6,2,16,2,46,32,5,0,32,0,39,0,36,7,0,36,39,1,39,29,1,39,25
9309,0,20,14,32,33,17,4,17,37,47,23,0,27,0,36,0,24,13,1,36,39,0,39,47,0,39,38
9310,0,41,14,32,33,2,4,2,46,32,5,0,32,0,39,0,24,7,0,36,39,1,39,29,0,39,11
9311,0,20,22,3,33,2,4,2,26,47,23,0,27,0,39,0,24,12,0,39,39,1,39,29,0,39,38
9312,0,41,22,32,33,2,31,2,46,32,23,0,32,0,39,0,36,12,0,39,39,0,39,35,1,39,25
9313,0,41,22,32,33,2,16,2,46,32,5,0,32,0,39,0,36,13,0,36,39,0,39,29,0,39,25
9314,0,41,14,32,33,2,4,2,37,32,5,0,32,0,39,0,5,7,1,36,39,0,39,47,0,39,25
